2002,Daredevil (1964 - 1998),1964,1998,
18457,Daredevil (2014 - Present),2014,2099,Rated T+
449,Daredevil (1998 - 2011),1998,2011,T
12916,Daredevil (2011 - 2014),2011,2014,Rated T+
20780,Daredevil (2015 - Present),2015,2099,Rated T+
6204,Daredevil & Captain America: Dead on Arrival (2008),2008,2008,Mature
2902,Daredevil Annual (1967 - 1994),1967,1994,T
13405,Daredevil Annual (2012),2012,2012,
17354,Daredevil: Dark Nights (2013 - Present),2013,2099,Rated T+
791,Daredevil: Redemption (2005),2005,2005,Marvel Psr
3897,Daredevil: The Man Without Fear (1993),1993,1993,
789,Dark Avengers (2012 - 2013),2012,2013,T
7000,Dark Reign: Fantastic Four (2009),2009,2009,Rated a
6692,Dark Reign: New National Special (2008),2008,2008,
8749,Dark Reign: The List - Avengers (2009),2009,2009,
8809,Dark Reign: The Sinister Spider-Man (2009),2009,2009,
19369,Dark Tower: The Drawing of the Three - House of Cards (2015 - Present),2015,2099,Mature
19371,Dark Tower: The Drawing of the Three - Lady of Shadows (2015 - Present),2015,2099,Mature
19090,Dark Tower: The Drawing of the Three - The Prisoner (2014 - Present),2014,2099,
9879,Dark Tower: The Gunslinger - Evil Ground (2013),2013,2013,
9878,Dark Tower: The Gunslinger - Sheemie's Tale (2014 - Present),2014,2099,
9881,Dark Tower: The Gunslinger - So Fell Lord Perth (2013),2013,2013,
9884,Dark Tower: The Gunslinger - The Little Sisters of Eluria (2011),2011,2011,
9876,Dark Tower: The Gunslinger - The Man In Black (2012),2012,2012,
9877,Dark Tower: The Gunslinger - The Way Station (2013),2013,2013,
3746,Darkdevil (2000),2000,2000,
19379,Darth Vader (2015 - Present),2015,2099,Rated T
20786,Darth Vader Annual (2015 - Present),2015,2099,
3745,Dazzler (1981 - 1986),1981,1986,
18888,Deadly Hands of Kung Fu (2014 - Present),2014,2099,Rated T+
20613,Deadpool (2015 - Present),2015,2099,Parental Advisory
2005,Deadpool (1997 - 2002),1997,2002,
16542,Deadpool (2012 - Present),2012,2099,Parental Advisory
11601,Deadpool (2010),2010,2010,
19973,Deadpool & Cable: Split Second (2015 - Present),2015,2099,Parental Advisory
16455,Deadpool and Death Annual (1998),1998,1998,
18808,Deadpool Annual (2013 - Present),2013,2099,
13202,Deadpool Annual (2011),2011,2011,
18399,Deadpool Annual 2013 (2013 - Present),2013,2099,
6880,Deadpool Annual: Games of Death (2009),2009,2009,
19076,Deadpool Bi-Annual (2014),2014,2014,
9343,Deadpool Corps (2010 - 2011),2010,2011,
17846,Deadpool Infinite Digital Comic (2014 - Present),2014,2099,
17995,Deadpool Kills Deadpool (2013 - Present),2013,2099,Parental Advisory
18458,Deadpool Vs. Carnage (2014 - Present),2014,2099,Parental Advisory
20097,Deadpool Vs. Thanos (2015 - Present),2015,2099,Parental Advisory
18537,Deadpool Vs. X-Force (2014 - Present),2014,2099,Parental Advisory
18978,Deadpool's Art of War (2014 - Present),2014,2099,Parental Advisory
19390,Deadpool's Secret Secret Wars (2015 - Present),2015,2099,Parental Advisory
19070,Deadpool: Dracula's Gauntlet (2014),2014,2014,
18744,Deadpool: The Gauntlet (2014 - Present),2014,2099,
19073,Death of Wolverine (2014),2014,2014,
19087,Death of Wolverine: Deadpool & Captain America (2014),2014,2014,
19161,Death of Wolverine: Life After Logan (2014 - Present),2014,2099,
19083,Death of Wolverine: The Logan Legacy (2014 - Present),2014,2099,
19162,Death of Wolverine: The Weapon X Program (2014 - Present),2014,2099,
19405,Deathlok (2014 - Present),2014,2099,Rated T+
15302,Defenders: Strange Heroes (2011),2011,2011,
15308,Defenders: Tournament of Heroes (2011 - 2012),2011,2012,
18677,Dexter Down Under (2014 - Present),2014,2099,Parental Advisory
18678,Disney Kingdoms: Seekers of the Weird (2014 - Present),2014,2099,All Ages
18647,Disney Kingdoms: Seekers of the Weird (2014 - Present),2014,2099,
14919,Disney/Muppets Presents: Meet The Muppets (2011 - Present),2011,2099,All Ages
15832,Disney/Pixar Presents: Toy Story (2011 - 2012),2011,2012,
20457,Doctor Strange (2015 - Present),2015,2099,Rated T+
2007,Doom (2000),2000,2000,
20801,Drax (2015 - Present),2015,2099,Rated T+
